,data,natureza_acidente,bairro,tipo,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,mao_direcao
996,2020-02-04,COM VÍTIMA,SANTO AMARO,COLISÃO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,Dupla
997,2020-02-04,SEM VÍTIMA,ILHA JOANA BEZERRA,COLISÃO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
998,2020-02-04,COM VÍTIMA,BOA VIAGEM,ABALROAMENTO,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Única
999,2020-02-04,SEM VÍTIMA,ZUMBI,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1000,2020-02-04,SEM VÍTIMA,AFOGADOS,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1001,2020-02-04,SEM VÍTIMA,VÁRZEA,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1002,2020-02-04,COM VÍTIMA,ALTO JOSÉ BONIFÁCIO,COLISÃO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Dupla
1003,2020-02-04,SEM VÍTIMA,MADALENA,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1004,2020-02-04,SEM VÍTIMA,SANTO AMARO,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Única
1005,2020-02-04,SEM VÍTIMA,SAN MARTIN,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,Dupla
1006,2020-02-04,SEM VÍTIMA,GRAÇAS,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1007,2020-02-04,SEM VÍTIMA,ESPINHEIRO,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1008,2020-02-04,SEM VÍTIMA,AFOGADOS,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Única
1009,2020-02-04,SEM VÍTIMA,ENCRUZILHADA,COLISÃO,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Dupla
1010,2020-02-04,SEM VÍTIMA,SÃO JOSÉ,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Única
1011,2020-02-04,SEM VÍTIMA,SÃO JOSÉ,COLISÃO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Única
1012,2020-02-04,SEM VÍTIMA,GRAÇAS,COLISÃO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1013,2020-02-04,SEM VÍTIMA,BOA VIAGEM,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1014,2020-02-04,SEM VÍTIMA,IPUTINGA,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1015,2020-02-04,SEM VÍTIMA,BOA VIAGEM,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1016,2020-02-04,SEM VÍTIMA,PINA,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Única
1017,2020-02-04,SEM VÍTIMA,TAMARINEIRA,COLISÃO,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1018,2020-02-04,SEM VÍTIMA,BOA VISTA,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1019,2020-02-04,SEM VÍTIMA,BOA VIAGEM,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1020,2020-02-04,SEM VÍTIMA,VÁRZEA,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1021,2020-02-04,SEM VÍTIMA,BOA VIAGEM,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1022,2020-02-04,SEM VÍTIMA,BOA VISTA,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1023,2020-02-04,SEM VÍTIMA,CASA AMARELA,COLISÃO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1024,2020-02-04,SEM VÍTIMA,BOA VIAGEM,COLISÃO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Única
1025,2020-02-04,SEM VÍTIMA,MANGABEIRA,COLISÃO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1026,2020-02-04,SEM VÍTIMA,IPSEP,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,Única
1027,2020-02-04,SEM VÍTIMA,CASA FORTE,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Dupla
1028,2020-02-04,SEM VÍTIMA,AFOGADOS,COLISÃO,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Dupla
1029,2020-02-04,SEM VÍTIMA,BOA VIAGEM,COLISÃO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1030,2020-02-04,SEM VÍTIMA,JARDIM SÃO PAULO,COLISÃO,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Dupla
1031,2020-02-04,SEM VÍTIMA,TEJIPIÓ,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1032,2020-02-04,COM VÍTIMA,AFOGADOS,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Única
1033,2020-02-04,SEM VÍTIMA,CORDEIRO,COLISÃO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Única
1034,2020-02-04,SEM VÍTIMA,TAMARINEIRA,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1035,2020-02-04,SEM VÍTIMA,ARRUDA,COLISÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1036,2020-02-04,SEM VÍTIMA,BOA VIAGEM,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1037,2020-02-04,SEM VÍTIMA,BOA VISTA,ABALROAMENTO,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Dupla
1038,2020-02-04,COM VÍTIMA,BOA VIAGEM,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Dupla
1039,2020-02-04,SEM VÍTIMA,IPSEP,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1040,2020-02-04,SEM VÍTIMA,SÃO JOSÉ,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1041,2020-02-04,SEM VÍTIMA,CORDEIRO,CHOQUE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1042,2020-02-04,COM VÍTIMA,PARNAMIRIM,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Única
1043,2020-02-04,SEM VÍTIMA,ILHA DO RETIRO,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1044,2020-02-05,SEM VÍTIMA,PAISSANDU,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Dupla
1045,2020-02-05,SEM VÍTIMA,MACAXEIRA,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1046,2020-02-05,SEM VÍTIMA,BOA VISTA,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,Única
1047,2020-02-05,SEM VÍTIMA,PINA,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1048,2020-02-05,SEM VÍTIMA,DERBY,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1049,2020-02-05,SEM VÍTIMA,ESPINHEIRO,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1050,2020-02-05,COM VÍTIMA,CASA AMARELA,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,Dupla
1051,2020-02-05,COM VÍTIMA,MUSTARDINHA,COLISÃO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Dupla
1052,2020-02-05,SEM VÍTIMA,MADALENA,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1053,2020-02-05,SEM VÍTIMA,BOA VIAGEM,COLISÃO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1054,2020-02-05,SEM VÍTIMA,NOVA DESCOBERTA,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1055,2020-02-05,SEM VÍTIMA,PRADO,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1056,2020-02-05,COM VÍTIMA,SÃO JOSÉ,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,Única
1057,2020-02-05,COM VÍTIMA,POÇO DA PANELA,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Dupla
1058,2020-02-05,SEM VÍTIMA,GRAÇAS,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1059,2020-02-05,COM VÍTIMA,SÃO JOSÉ,TOMBAMENTO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,Única
1060,2020-02-05,SEM VÍTIMA,BOA VIAGEM,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1061,2020-02-05,SEM VÍTIMA,PAISSANDU,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1062,2020-02-05,COM VÍTIMA,CORDEIRO,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Dupla
1063,2020-02-05,COM VÍTIMA,MUSTARDINHA,COLISÃO,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0,Dupla
1064,2020-02-05,SEM VÍTIMA,SÃO JOSÉ,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1065,2020-02-05,SEM VÍTIMA,IMBIRIBEIRA,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1066,2020-02-05,SEM VÍTIMA,PINA,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1067,2020-02-05,SEM VÍTIMA,IMBIRIBEIRA,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1068,2020-02-05,SEM VÍTIMA,SANTO AMARO,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1069,2020-02-05,SEM VÍTIMA,BOA VIAGEM,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Única
1070,2020-02-05,SEM VÍTIMA,NOVA DESCOBERTA,ABALROAMENTO,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Dupla
1071,2020-02-05,SEM VÍTIMA,IMBIRIBEIRA,COLISÃO,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1072,2020-02-05,SEM VÍTIMA,ESPINHEIRO,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1073,2020-02-05,SEM VÍTIMA,IMBIRIBEIRA,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1074,2020-02-06,SEM VÍTIMA,BOA VIAGEM,CHOQUE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1075,2020-02-06,SEM VÍTIMA,GUABIRABA,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1076,2020-02-06,SEM VÍTIMA,MUSTARDINHA,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Dupla
1077,2020-02-06,SEM VÍTIMA,VÁRZEA,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1078,2020-02-06,SEM VÍTIMA,ILHA DO LEITE,CHOQUE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Única
1079,2020-02-06,SEM VÍTIMA,AFOGADOS,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1080,2020-02-06,SEM VÍTIMA,IMBIRIBEIRA,COLISÃO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1081,2020-02-06,SEM VÍTIMA,IBURA,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Dupla
1082,2020-02-06,SEM VÍTIMA,BOA VIAGEM,COLISÃO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1083,2020-02-06,SEM VÍTIMA,DERBY,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1084,2020-02-06,SEM VÍTIMA,BAIRRO DO RECIFE,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1085,2020-02-06,COM VÍTIMA,SANCHO,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Dupla
1086,2020-02-06,COM VÍTIMA,JIQUIÁ,COLISÃO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Dupla
1087,2020-02-06,SEM VÍTIMA,TORRE,COLISÃO,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1088,2020-02-06,SEM VÍTIMA,TORRE,COLISÃO,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Dupla
1089,2020-02-06,COM VÍTIMA,IMBIRIBEIRA,COLISÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Dupla
1090,2020-02-06,SEM VÍTIMA,IPSEP,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1091,2020-02-06,COM VÍTIMA,ROSARINHO,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,Dupla
1092,2020-02-06,COM VÍTIMA,IMBIRIBEIRA,ABALROAMENTO,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,Única
1093,2020-02-06,SEM VÍTIMA,TORRE,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Única
1094,2020-02-06,SEM VÍTIMA,BOA VIAGEM,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1095,2020-02-06,SEM VÍTIMA,ROSARINHO,CHOQUE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,Única
1096,2020-02-06,SEM VÍTIMA,TORRE,ENGAVETAMENTO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1097,2020-02-06,SEM VÍTIMA,IMBIRIBEIRA,COLISÃO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1098,2020-02-06,COM VÍTIMA,BOA VIAGEM,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Dupla
1099,2020-02-06,SEM VÍTIMA,ILHA DO RETIRO,COLISÃO,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Única
1100,2020-02-06,SEM VÍTIMA,SANTO AMARO,COLISÃO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Dupla
1101,2020-02-06,SEM VÍTIMA,IMBIRIBEIRA,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1102,2020-02-06,SEM VÍTIMA,ÁGUA FRIA,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1103,2020-02-06,SEM VÍTIMA,BOA VIAGEM,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1104,2020-02-06,SEM VÍTIMA,ESPINHEIRO,COLISÃO,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1105,2020-02-06,COM VÍTIMA,IPSEP,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,Dupla
1106,2020-02-06,COM VÍTIMA,BAIRRO DO RECIFE,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Dupla
1107,2020-02-06,SEM VÍTIMA,BARRO,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Dupla
1108,2020-02-06,SEM VÍTIMA,TAMARINEIRA,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1109,2020-02-06,SEM VÍTIMA,SÃO JOSÉ,COLISÃO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1110,2020-02-06,SEM VÍTIMA,BOA VISTA,COLISÃO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Única
1111,2020-02-06,COM VÍTIMA,PRADO,CHOQUE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,Dupla
1112,2020-02-06,SEM VÍTIMA,IBURA,COLISÃO,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1113,2020-02-06,COM VÍTIMA,IMBIRIBEIRA,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,Única
1114,2020-02-06,SEM VÍTIMA,JORDÃO,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1115,2020-02-06,COM VÍTIMA,ÁGUA FRIA,ATROPELAMENTO,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0,Dupla
1116,2020-02-06,SEM VÍTIMA,AFLITOS,COLISÃO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1117,2020-02-06,COM VÍTIMA,IMBIRIBEIRA,COLISÃO,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,Dupla
1119,2020-02-06,SEM VÍTIMA,IMBIRIBEIRA,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1120,2020-02-06,COM VÍTIMA,DOIS IRMÃOS,COLISÃO,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,Dupla
1121,2020-02-06,SEM VÍTIMA,BOA VIAGEM,ENGAVETAMENTO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1122,2020-02-06,SEM VÍTIMA,JAQUEIRA,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Única
1123,2020-02-06,SEM VÍTIMA,PINA,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1124,2020-02-06,SEM VÍTIMA,MACAXEIRA,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1125,2020-02-06,COM VÍTIMA,SANTO AMARO,ABALROAMENTO,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,Dupla
1126,2020-02-06,SEM VÍTIMA,SANTO AMARO,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1127,2020-02-06,SEM VÍTIMA,IMBIRIBEIRA,COLISÃO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Dupla
1128,2020-02-07,COM VÍTIMA,SANTO AMARO,COLISÃO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Dupla
1129,2020-02-07,SEM VÍTIMA,PINA,COLISÃO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1130,2020-02-07,SEM VÍTIMA,JARDIM SÃO PAULO,CHOQUE,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Dupla
1131,2020-02-07,COM VÍTIMA,MANGUEIRA,ATROPELAMENTO,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,Dupla
1132,2020-02-07,SEM VÍTIMA,SANTO AMARO,COLISÃO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Dupla
1133,2020-02-07,SEM VÍTIMA,MADALENA,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1134,2020-02-07,SEM VÍTIMA,SÃO JOSÉ,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1135,2020-02-07,SEM VÍTIMA,AFOGADOS,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Dupla
1136,2020-02-07,SEM VÍTIMA,BOA VIAGEM,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Dupla
1137,2020-02-07,SEM VÍTIMA,IMBIRIBEIRA,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Dupla
1138,2020-02-07,COM VÍTIMA,MADALENA,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Dupla
1139,2020-02-07,SEM VÍTIMA,ARRUDA,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1140,2020-02-07,SEM VÍTIMA,IMBIRIBEIRA,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Dupla
1141,2020-02-07,SEM VÍTIMA,DERBY,COLISÃO,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1142,2020-02-07,SEM VÍTIMA,DERBY,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Dupla
1143,2020-02-07,SEM VÍTIMA,PARNAMIRIM,COLISÃO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1144,2020-02-07,SEM VÍTIMA,IMBIRIBEIRA,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1145,2020-02-07,COM VÍTIMA,ILHA DO LEITE,COLISÃO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Dupla
1146,2020-02-07,SEM VÍTIMA,CASA AMARELA,CHOQUE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1147,2020-02-07,SEM VÍTIMA,AREIAS,ABALROAMENTO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Única
1148,2020-02-07,SEM VÍTIMA,BOA VISTA,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1149,2020-02-07,COM VÍTIMA,IMBIRIBEIRA,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Única
1150,2020-02-07,SEM VÍTIMA,AFOGADOS,COLISÃO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1151,2020-02-07,COM VÍTIMA,BOA VISTA,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Única
1152,2020-02-07,SEM VÍTIMA,BOA VIAGEM,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1153,2020-02-07,SEM VÍTIMA,CORDEIRO,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1154,2020-02-07,SEM VÍTIMA,BOA VIAGEM,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1155,2020-02-07,COM VÍTIMA,CAMPO GRANDE,ABALROAMENTO,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0,Dupla
1156,2020-02-07,SEM VÍTIMA,CASA AMARELA,COLISÃO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Única
1157,2020-02-07,SEM VÍTIMA,ÁGUA FRIA,COLISÃO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
1158,2020-02-07,COM VÍTIMA,ILHA JOANA BEZERRA,ATROPELAMENTO,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0,Dupla
1159,2020-02-07,COM VÍTIMA,CORDEIRO,ABALROAMENTO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Dupla
1160,2020-02-07,SEM VÍTIMA,IMBIRIBEIRA,ABALROAMENTO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dupla
